Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
0f03e27c-93a4-39ac-a390-6a538a452766,ce4d3920-0fa1-3d3b-b722-2f1e07f39343,Madie300 Parker433,F,GENERAL PRACTICE,522 DEMPSTER ST,EVANSTON,IL,60202-1303,42.046391,-87.694352,34
8843198b-fff3-3199-b976-b37f719efbee,7b4763a7-d655-3a2a-81b3-e543b3754264,Nathanial472 Skiles927,M,GENERAL PRACTICE,9651 W IRVING PARK RD,SCHILLER PARK,IL,60176-1905,41.958628999999995,-87.86931899999999,484
0f556134-3ed9-3f84-a8b2-6fe8418e6e4c,f7591c6f-4f36-3af7-bed5-ac166a384821,Izetta651 Dooley940,F,GENERAL PRACTICE,410 E NORTHWEST HWY,MOUNT PROSPECT,IL,60056-3305,42.065406,-87.937499,8
8e567e17-df12-3d89-924c-4bc559a011f3,4d821a80-1d24-33f4-8490-cc6991f03b02,Woodrow571 Dach178,M,GENERAL PRACTICE,4860 OAKTON ST,SKOKIE,IL,60077-2953,42.035971,-87.739991,54
3be72c78-80df-3c51-b94a-afe71066ceb2,f256f19f-45b9-302f-81fc-c7393e031381,Dian810 Thompson596,F,GENERAL PRACTICE,7456 S STATE RD,BEDFORD PARK,IL,60638-6625,41.767071,-87.795518,31
4d6f027b-6320-330e-915d-6c3681cfa0ce,abb90cc4-f931-3d07-9883-ffb501b8ca48,Buck819 Stark857,M,GENERAL PRACTICE,7126 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2234,42.005429,-87.732959,210
07c39b9d-0bd8-31d1-a9eb-2e71120e80a9,5cd8ec21-f8be-3a01-b245-cdaf1d23f8b8,Marlin805 Wehner319,M,GENERAL PRACTICE,520 S MAPLE AVE 3RD FLR,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,39
a0716625-437f-3849-87be-2e86bb52399c,5f16c16f-c5e6-3aff-aa00-4de9381876f3,Rubie803 Stroman228,F,GENERAL PRACTICE,3900 W 95TH ST,EVERGREEN PARK,IL,60805-1922,41.721278999999996,-87.70133,42
aaba7c87-bd75-35fd-ad3e-ffca549210c0,1f606214-29a7-3b7d-abcc-71d51161e9fb,Aaron697 Lehner980,M,GENERAL PRACTICE,276 W FULLERTON AVE,ADDISON,IL,60101-3767,41.931373,-88.008843,29
89e54b7e-6377-305c-a85f-7c782ba9dc46,6e765507-879e-314e-a7f4-f20e467a6abb,Lacy523 Kuhlman484,M,GENERAL PRACTICE,1400 S AUSTIN BLVD,CICERO,IL,60804-1003,41.844537,-87.759287,21
6b6d096c-f58e-3752-bb9d-cb5a5895e307,68542a5c-f477-32ea-a673-ff69dfa2d674,Ozie87 Halvorson124,F,GENERAL PRACTICE,520 S MAPLE,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,29
e0b68c1d-3196-399d-a409-5d5139ce92f7,97e7ee5f-746d-3051-bdd0-658acc1b55dd,Myron933 Emmerich580,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,14
cb36e0f6-2c24-3bcd-819a-8d24f5be24b0,6bad1175-f585-342c-ac0b-0b333e8538e6,Jack927 Collins926,M,GENERAL PRACTICE,1100 LAKE ST,OAK PARK,IL,60301-1015,41.887166,-87.78994200000001,30
576eee0d-d72d-3396-ba6b-3615749103e5,e5a844a8-565c-3d9b-b3bc-5442615fff58,Adolfo777 Reichert620,M,GENERAL PRACTICE,13820 S UTICA AVE,ROBBINS,IL,60472-2157,41.643124,-87.70810300000001,104
a8f3bd6d-74a4-3be0-bfb3-4d705210111e,b5193723-3567-3ffa-91f1-7cbf94da8712,Israel728 Carroll471,M,GENERAL PRACTICE,229 W GRAND AVE,BENSENVILLE,IL,60106-3373,41.959701,-87.94346,30
658f06c8-538b-3ff6-a12b-02b6602beb9c,a8943035-543b-33e0-ada1-3f0d928b35aa,Selina302 Lindgren255,F,GENERAL PRACTICE,7100 CARPENTER RD,SKOKIE,IL,60077-3279,42.035971,-87.739991,18
d9023b95-6907-344a-a348-297b40758e4a,01092901-3a7f-3b0c-bdb6-f6128d3a5b77,Alden634 Larson43,M,GENERAL PRACTICE,7830 W LAWRENCE AVE,NORRIDGE,IL,60706-3267,41.963738,-87.823195,265
9142df60-9f6b-35c1-b2e9-a285011bf7b0,b55aadbb-df19-3d4c-b3da-53f9053585db,Yvone889 Franecki195,F,GENERAL PRACTICE,8525 S HARLEM AVE,BURBANK,IL,60459-2293,41.744424,-87.768523,36
b89b9a89-31bc-366a-b387-c2e87cd5887e,b93d05c8-9bb6-3c31-a4e1-6665e5751b85,Etha376 Muller251,F,GENERAL PRACTICE,3034 W PETERSON AVE,CHIAGO,IL,60659-3729,41.837551,-87.681844,6987
63270092-7eee-3dc7-bed9-dfac899c4027,99cb4536-ebee-3714-8572-462abe61ad5d,Isaura563 Bergstrom287,F,GENERAL PRACTICE,4433 W TOUHY AVE,LINCOLNWOOD,IL,60712-1830,42.005429,-87.732959,136
eae44bdb-0a97-3447-b3a0-784e46bac417,ebfeea0f-c7fb-3e5e-bdb7-3938f42e3063,Isaiah615 Steuber698,M,GENERAL PRACTICE,5747 DEMPSTER ST A,MORTON GROVE,IL,60053-3061,42.042321,-87.789012,111
e9d8f76e-01a6-3927-97b2-7205f0f50136,c829aba0-f71a-334f-b67b-25936c2bc5bb,Tamekia382 Schmeler639,F,GENERAL PRACTICE,520 S MAPLE AVE,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,64
c67a8c2e-e526-37ec-85d6-e5f49dcdc8e2,9c4a2cc8-68d7-3b82-b687-42d297355727,Enoch803 Auer97,M,GENERAL PRACTICE,3320 W RANCE TER,LINCOLNWOOD,IL,60712-3831,42.005429,-87.732959,162
2d071b93-120a-3cd2-8d06-de36231be879,a5ba39dc-7d92-3331-953d-68f876370b4a,Cherise743 Farrell962,F,GENERAL PRACTICE,5506 W 79TH ST,BURBANK,IL,60459-1302,41.744424,-87.768523,73
8566966e-cc2b-34c9-8445-f262e3986cbd,4008a341-f89f-398f-a7ba-58cb92a98fb5,Marcela739 Bode78,F,GENERAL PRACTICE,6001 W CERMAK RD,CICERO,IL,60804-2018,41.844537,-87.759287,37
e13e625c-be4b-3997-b831-46a4c5db4d24,08c38859-c948-35ce-a9b3-1305daeea5ed,Glennie916 Medhurst46,F,GENERAL PRACTICE,137 W N AVE,NORTHLAKE,IL,60164-2316,41.914317,-87.90547099999999,41
1bb4ad4b-5d0e-3426-9063-66ec365a5552,bcbad29d-2667-3043-b314-a55780843718,Treasa448 Auer97,F,GENERAL PRACTICE,101 ASBURY AVE,EVANSTON,IL,60202-3801,42.046391,-87.694352,62
d9a132bf-90e7-3f3b-a934-a23f0469d191,ec944fa8-44f4-3849-9ae1-2a55546a31e8,Stanford577 Goyette777,M,GENERAL PRACTICE,1225 W LAKE ST,MELROSE PARK,IL,60160-4039,41.902895,-87.864303,18
406de541-eb6b-3ca3-851e-237560cd58f9,da13a193-6ae2-3016-a9e8-17e9a3ed6f79,Lucio648 Bartell116,M,GENERAL PRACTICE,3 EIRE CT,OAK PARK,IL,60302-2519,41.887166,-87.78994200000001,14
4a7f9a69-9f51-3527-b3b5-ee2075ed42f1,9cd7d467-f2b2-352c-b880-63db04701074,Ted955 Corkery305,M,GENERAL PRACTICE,1 INGALLS DR,HARVEY,IL,60426-3591,41.607445,-87.65227900000001,42
a99ecf29-9e53-3356-9353-2ad0c16e5018,40ac3419-94cf-3b2d-8cca-3977223f7cbe,Titus37 Trantow673,M,GENERAL PRACTICE,610 S MAPLE AVE,OAK PARK,IL,60304-2808,41.887166,-87.78994200000001,21
9c37493d-4169-3b2a-9e82-37ecc490b3e5,93ca5476-3a43-3855-b099-47c19fbf3646,Janessa317 Marks830,F,GENERAL PRACTICE,1100 LAKE ST,OAK PARK,IL,60301-1099,41.887166,-87.78994200000001,68
f526f658-1905-33e5-bba3-7181e060ccf7,107f4f81-1313-350c-b922-1e2e4c47d026,Rufus33 O'Hara248,M,GENERAL PRACTICE,8937 GRAND AVE,RIVER GROVE,IL,60171-3603,41.924271000000005,-87.837926,121
7dbf14de-6ae9-302b-85c2-bcd9a1752c44,d277a0e3-90c9-3a21-99d1-9ec9f2312fa8,Porter490 Batz141,M,GENERAL PRACTICE,909 DAVIS ST,EVANSTON,IL,60201-3664,42.046391,-87.694352,68
15a136d8-98b4-3eaf-9276-ca7212010950,d52ad5f2-b18b-3374-937a-443ed2e07661,Loraine318 Borer986,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,96
757bf79c-7ce5-3aba-a0ea-faa63c2d3294,5eadff4e-d2a7-3949-a691-c978b72b91ee,Virginia437 Carranza218,F,GENERAL PRACTICE,5912 S ARCHER AVE,CHICAGO,IL,60638-2803,41.979738,-87.92843,34
166f092e-6a7b-3b84-bcfb-b2426db8f318,dcf0c5ee-9031-3de1-8b82-312ab53271bf,Damian46 Nicolas769,M,GENERAL PRACTICE,4901 W 79TH ST,BURBANK,IL,60459-1554,41.744424,-87.768523,18
35f14c45-f2d5-3cc0-a638-1f8626887baa,7bd66632-b4c7-3986-9ded-5019b4147e79,Audria778 Bosco882,F,GENERAL PRACTICE,7733 W GRAND AVE,ELMWOOD PARK,IL,60707-1820,41.922464,-87.816317,70
b9adbc9b-181a-39be-aba7-9cb4ff64ee20,9718eb78-b0e4-39df-b585-33804d23d535,Jeromy156 Kunze215,M,GENERAL PRACTICE,7301 N LINCOLN AVE,LINCOLNWOOD,IL,60712-1736,42.005429,-87.732959,95
3d9333fb-09c2-399d-9916-18e0162c4d94,922bf452-4901-300c-a4a4-b66eff4ef111,Arica110 Barton704,F,GENERAL PRACTICE,5341 W CERMAK RD,CICERO,IL,60804-2817,41.844537,-87.759287,64
43793d3a-1ffa-32e2-9d8e-780e28705d69,f6a0c71b-aef6-3052-a61d-41bd9106eb2f,John539 Howe413,M,GENERAL PRACTICE,236 E IRVING PARK RD C,WOOD DALE,IL,60191-2099,41.966306,-87.980851,37
fb4270e3-003b-3871-b248-38ed4aac2016,a77e197c-b812-3f68-9d80-5fc90cd77411,Lorita217 Runolfsson901,F,GENERAL PRACTICE,5535 W CERMAK RD A,CICERO,IL,60804-2218,41.844537,-87.759287,121
9e28a784-4081-318b-9fb2-89699f722484,5733250d-b1ea-3592-9336-35fae7f34d2b,Reuben327 Bahringer146,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,30
5923c4c1-f00c-38b6-92f6-876cb711fd40,83e1f361-88bd-3c13-9196-09eb116f8eb7,Valentine262 Ortiz186,M,GENERAL PRACTICE,6631 N MILWAUKEE AVE,NILES,IL,60714-4416,42.027864,-87.809956,13
f9b7bfb8-fb9d-3173-9ab6-6e0d3d88d06f,563adab2-62db-327a-b7d9-729e35b08679,Aaron697 Beahan375,M,GENERAL PRACTICE,6400 N KEATING AVE,LINCOLNWOOD,IL,60712-3411,42.005429,-87.732959,87
6f62b1b2-1080-3440-bef6-3cd2dc1366ff,b2e24e8a-50f1-3a67-bd9c-8ed6521c8cf4,Tyree261 Deckow585,M,GENERAL PRACTICE,9730 S WESTERN AVE,EVERGREEN PARK,IL,60805-2852,41.721278999999996,-87.70133,30
c0d0d938-6d41-31e2-8c7f-ceaea77f59cd,922b46aa-5f5d-3201-9679-ec7da36d4f98,Berry486 Zieme486,M,GENERAL PRACTICE,12250 S CICERO AVE,ALSIP,IL,60803-2946,41.670289000000004,-87.735893,14
dc9b1809-5afc-3936-a6de-477395e4dcee,b8456f9c-9d45-3c3f-9717-14565892d0be,Tracey100 Pacocha935,M,GENERAL PRACTICE,3 EIRE CT,OAK PARK,IL,60302-2519,41.887166,-87.78994200000001,28
df22b16d-0f93-3305-a75e-ece83f90dcd2,a79ea381-0b22-3ddd-8cb4-93850a039f6e,Ignacio928 Reynolds644,M,GENERAL PRACTICE,6969 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2527,42.005429,-87.732959,221
ca01ff32-7f93-33d7-935e-3392a848208a,cab9eacb-b96c-378f-b6c1-8b15b90595ac,Venice604 Lakin515,F,GENERAL PRACTICE,8425 WAUKEGAN RD,MORTON GROVE,IL,60053-2202,42.042321,-87.789012,15
04316a32-f0d9-3949-8854-253727157960,348ae0d6-e9fe-3346-bff3-2f5a14a0ef27,Graham902 Sanford861,M,GENERAL PRACTICE,5533 W CERMAK RD,CICERO,IL,60804-2236,41.844537,-87.759287,14
ce6a8408-7011-3ec7-a25d-a1a22f291e06,4821984d-e395-3921-bcf0-2f86a1ca30d7,Elton404 Breitenberg711,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,16
d9150184-8643-3239-bd5b-cdf303fe2c07,22e7ad44-8ba0-3d32-b4ea-7c29c2d895fa,Sherryl893 Stokes453,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,45
64a4e96a-3fea-3a33-8840-38f6028da1ee,51216f6d-2e9b-3fab-94ca-282342bb3460,Syble581 Adams676,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,40
b2d02dbb-7251-3005-96a8-5b997576c9c4,23e05cd5-8ef3-3775-aaed-0d20e24227c4,Cathleen724 Jenkins714,F,GENERAL PRACTICE,401 W LAKE ST,NORTHLAKE,IL,60164-2435,41.914317,-87.90547099999999,61
f024cc1b-5084-36af-975d-846893b2cb26,006bb769-e5a2-3c16-a884-fe65b7b3857e,Chi716 Bauch723,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,80
0f161163-ad9a-3890-b0a9-92fa103af925,4f9275cd-5e4b-359f-aab7-94ebdcb16e1d,Jamar151 Kautzer186,M,GENERAL PRACTICE,1546 WATER ST,BLUE ISLAND,IL,60406-5094,41.65757,-87.681126,18
501f4e35-6b35-3f9a-b009-6184a24e224a,fe55f057-d31c-3e44-8622-4429992a2a1c,Raelene218 Boyle917,F,GENERAL PRACTICE,9600 GROSS POINT RD,SKOKIE,IL,60076-1214,42.035971,-87.739991,37
665a4a61-b15a-3949-a3f5-55f168e3aca4,5aaf0d5e-e6a0-3b12-8c0b-127ed29e1090,Von197 Schmidt332,M,GENERAL PRACTICE,11630 S KEDZIE AVE,MERRIONETTE PARK,IL,60803-6302,41.681117,-87.701212,9
f6c59122-df7c-3d26-9fb8-5d64ef150259,3f0004c6-5642-3d7d-99f2-699d19a4a8e9,Lisabeth458 Harvey63,F,GENERAL PRACTICE,1907 S CICERO AVE,CICERO,IL,60804-2546,41.844537,-87.759287,139
e5333598-6c69-3081-a91f-a7df681b7ebd,1dfae78d-15b6-366f-a750-588d2d3e02e6,Shenna471 Streich926,F,GENERAL PRACTICE,355 RIDGE AVE,EVANSTON,IL,60202-3328,42.046391,-87.694352,42
e54a0efe-78e3-3f92-b754-afe3ae892531,5c778386-0a2f-3f5e-a128-3b2a4a16f5c6,Lona294 Hirthe744,F,GENERAL PRACTICE,626 N KENILWORTH AVE,OAK PARK,IL,60302-1614,41.887166,-87.78994200000001,95
736ffdd6-3bd4-3ce3-9fe8-da1688581533,7c009c03-341d-35a9-b868-775b070c4c7a,Lucius907 Jerde200,M,GENERAL PRACTICE,5400 PEARL ST,ROSEMONT,IL,60018-5305,41.988982,-87.871747,51
526373fb-efee-38ca-a0d3-08aa5d374128,3dde9b8f-ad02-335a-bd83-1ed4b551378e,Dean966 Barrows492,M,GENERAL PRACTICE,7126 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2234,42.005429,-87.732959,68
27628bc6-8028-30c7-aa4e-1a2d7467eac7,42e95c2c-f021-3673-8e62-92e9aa85d459,Marry53 Eichmann909,F,GENERAL PRACTICE,520 S MAPLE AVE,OAK PARK,IL,60304-1022,41.887166,-87.78994200000001,43
c5d24180-feac-381f-98fb-413920e0abba,fbaf4617-1afa-34ca-94e3-25bb6f5b1395,Lawanna610 Larson43,F,GENERAL PRACTICE,1000 WELLINGTON AVE 2ND FL,ELK GROVE,IL,60007-7332,42.005778,-87.993034,83
30fee650-81fa-304e-82f6-1429c6116b40,3ca920d0-3d74-326c-8301-d259218bbb99,Isidro558 Cummerata161,M,GENERAL PRACTICE,1704 MAPLE AVE,EVANSTON,IL,60201-3134,42.046391,-87.694352,19
6e25f0aa-9c44-3a7b-b00e-0b2f88a7d2d9,afa052d5-964b-30be-a6c9-170354af6474,Maria750 Mraz590,F,GENERAL PRACTICE,2650 RIDGE AVE,EVANSTON,IL,60201-1718,42.046391,-87.694352,45
fd9be965-39c9-32d3-8756-accceb30c6a5,656e9ddd-b214-3115-a007-1ff649ab5ffd,Wade235 Jones311,M,GENERAL PRACTICE,1675 DEMPSTER ST,PARK RIDGE,IL,60068-1110,42.011762,-87.843434,32
10e793ce-5929-31c7-bb2c-5dfa83834f8f,d5144f46-4a46-367d-9920-69e0ed6789da,Jason347 Batz141,M,GENERAL PRACTICE,6540 N LINCOLN AVE,LINCOLNWOOD,IL,60712-3933,42.005429,-87.732959,94
023a0b99-0e10-3fd4-8c2c-41f4fd9bb682,662b2e48-f900-36c2-a292-286aa85f36ea,Jules135 Luettgen772,M,GENERAL PRACTICE,3 EIRE CT,OAK PARK,IL,60302-2519,41.887166,-87.78994200000001,29
1a77f87d-4926-3960-a0c7-51b9969f0a4e,8f4a59f3-9dff-3e01-9302-8dd8d346a10f,Emilio417 Cruz300,M,GENERAL PRACTICE,2160 S 1ST AVE,MAYWOOD,IL,60153-3328,41.8798,-87.84416,32
29548698-57ee-3d45-a025-d3c4db60d285,2b023bb4-01ed-3077-abbe-5a81431a324e,Graham902 Blick895,M,GENERAL PRACTICE,4701 N CUMBERLAND AVE,NORRIDGE,IL,60706-4277,41.963738,-87.823195,239
805f70bc-4df0-3487-adaf-a9140568e13e,5da2abd3-1b25-3b39-afd7-ad417e28850a,Marisol435 Valenzuela371,F,GENERAL PRACTICE,11600 S KEDZIE AVE,MERRIONETTE PARK,IL,60803-6307,41.681117,-87.701212,15
29ec0865-96af-358f-ac84-fa41ac343599,2e34237f-ec53-3448-96e4-a5c3caa32974,Lincoln623 O'Conner199,M,GENERAL PRACTICE,9933 LAWLER AVE,SKOKIE,IL,60077-3703,42.035971,-87.739991,72
68795a1f-02d5-303f-920c-f9eb56ebb62e,a72df50d-b78d-3d72-b297-934cb368ac18,Melvin857 Farrell962,M,GENERAL PRACTICE,6131 W DEMPSTER,MORTON GROVE,IL,60053-2953,42.042321,-87.789012,36
268ac1e1-da4b-320f-81a8-9194a24e0a1b,30cf2c26-e220-39fc-9bf4-44784480992b,Demetrius568 Metz686,M,GENERAL PRACTICE,7380 N LINCOLN AVE,LINCOLNWOOD,IL,60712-1705,42.005429,-87.732959,56
59faf90c-78ee-3f82-99dd-84e8ca69a617,2615ee7c-1c3a-3e29-94ba-1a11106072a3,Gena729 Prosacco716,F,GENERAL PRACTICE,1107 N PROSPECT AVE,ITASCA,IL,60143-1408,41.976616,-88.018775,60
755cf8fe-3730-393a-a1e9-a34d4a18dd9a,575e125f-1c66-3feb-8bb2-b4390661e731,Carson894 Vandervort697,M,GENERAL PRACTICE,701 W N AVE,MELROSE PARK,IL,60160-1612,41.902895,-87.864303,33
a090f083-5bf1-31fd-ad93-dcad69ddbb70,bebff917-108b-312d-afe6-9471bdb64fd0,Dorthea49 Grady603,F,GENERAL PRACTICE,77 RAND RD,DES PLAINES,IL,60016-1005,42.035118,-87.901072,28
bcbb2aaf-a4ce-384d-8272-982204793226,9ea5bb6c-c1a4-32c4-9e94-f3fd77d34cc1,Karie712 Botsford977,F,GENERAL PRACTICE,6540 N LINCOLN AVE,LINCOLNWOOD,IL,60712-3933,42.005429,-87.732959,108
8781c956-28a4-3258-8bbb-e5edd2048971,df436559-b31f-3909-86d2-371ba2505cbc,Rob341 Pagac496,M,GENERAL PRACTICE,7447 W TALCOTT AVE,CHICAGO,IL,60631-3722,41.979738,-87.92843,72
5bc049c8-a03d-32a9-ac6f-76bbb35f2f39,ae00dbd9-ed15-3234-924b-9114309c8399,Sibyl335 Carter549,F,GENERAL PRACTICE,1723 HOWARD ST,EVANSTON,IL,60202-3735,42.046391,-87.694352,32
97343c33-6796-39b5-a12d-fa3e44346260,92ece5d0-8cd2-320b-b8d0-660b0c025d35,Orville751 Baumbach677,M,GENERAL PRACTICE,1007 CHURCH ST,EVANSTON,IL,60201-5910,42.046391,-87.694352,28
d070632a-9313-3e7b-a1d6-3fc3e3cbc54c,2761f1c2-72e7-3dfa-9501-2d6c92cb303c,Socorro465 Zboncak558,F,GENERAL PRACTICE,800 AUSTIN ST,EVANSTON,IL,60202-3455,42.046391,-87.694352,32
cb817a2f-c0c3-37f2-afa6-e0457ac5f049,dc8da893-ff8a-3ffd-a4ac-379044526367,Emilio417 Herman763,M,GENERAL PRACTICE,805 DAVIS ST,EVANSTON,IL,60201-4401,42.046391,-87.694352,59
4ad36c65-a0be-3e8f-9c6c-42591adf6ec0,23e17484-bc3a-316f-9f7e-368ff7490707,Laura391 Casillas702,F,GENERAL PRACTICE,3541 ROSE ST,FRANKLIN PARK,IL,60131-2068,41.936015999999995,-87.879195,109
663acb42-5db6-3a47-a6c6-81f7bfa2ad3b,d0f0028f-f157-3a76-a0df-2f0f17acc35b,Yolande652 Mann644,F,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,65
7d5a203c-e634-3001-b20c-fa47d346a7b4,fc9cd86f-9ab9-30a6-a9c1-02d20add8796,Napoleon578 O'Hara248,M,GENERAL PRACTICE,10124 S KEDZIE AVE,EVERGREEN PARK,IL,60805-3738,41.721278999999996,-87.70133,56
75bb808f-e406-3d4f-a86c-22e35ea0517b,c61513ec-a1cd-3272-b9bf-e7bdd0431c5b,Etsuko685 Wyman904,F,GENERAL PRACTICE,2320 HIGH ST,BLUE ISLAND,IL,60406-2426,41.65757,-87.681126,34
b9b9fc7b-95a7-3425-9ab2-c0adae133898,5fc6f6c2-4209-3cd5-ba7d-6b0325193c13,Herta650 Mueller846,F,GENERAL PRACTICE,6810 N MCCORMICK BLVD,LINCOLNWOOD,IL,60712-2709,42.005429,-87.732959,148
e5399bb4-6a49-35d3-a4b8-7cf44d85ecd0,bcc8b6e2-a16c-3ba2-ba45-1f6bda6d2266,Alva958 Schroeder447,F,GENERAL PRACTICE,951 W TOUHY AVE,PARK RIDGE,IL,60068-3230,42.011762,-87.843434,94
41cdfa78-6c4d-3c9c-abda-cc2c80647bc0,64288086-dc4c-35c7-8fb2-f06f48f89545,Kayce253 Hauck852,F,GENERAL PRACTICE,518 N AUSTIN BLVD,OAK PARK,IL,60302-2508,41.887166,-87.78994200000001,36
67afe343-17f7-3d7c-a6f1-c4a2dc7035c3,07b5fbcf-97a4-370e-886a-57f296a225dc,Tinisha932 Quitzon246,F,GENERAL PRACTICE,5140 N CALIFORNIA AVE,CHICAGO,IL,60625-3645,41.979738,-87.92843,64
f64bcab8-98d4-35b5-badb-ad0e2690cd61,d111fc42-621c-33d9-8b15-e845ce8b75ad,Ricky354 Gibson10,M,GENERAL PRACTICE,8337 W LAWRENCE AVE,NORRIDGE,IL,60706-3129,41.963738,-87.823195,11
56aef20a-f623-32eb-a579-27a65aa6b8b4,e155b0ec-2c05-3bfc-afa0-d06e750f69b0,Emelda84 Roob72,F,GENERAL PRACTICE,4140 SOUTHWEST HWY,HOMETOWN,IL,60456-1135,41.731248,-87.731134,58
b88ffb51-87d9-37f4-80db-96678e205684,a3b4d6ff-2531-3039-a0cb-e0ef7b7b1e68,Marylin690 Harber290,F,GENERAL PRACTICE,110 S 5TH AVE,MAYWOOD,IL,60153-1308,41.8798,-87.84416,69
d5fc1d05-efcb-37a4-84ab-34223dc48d1b,e951f427-01e0-3d8f-a071-cb6002da9027,Reid278 Pagac496,M,GENERAL PRACTICE,2650 RIDGE AVE,EVANSTON,IL,60201-1718,42.046391,-87.694352,54
3fb2c95e-25f8-39b9-954c-107e4c4cb03d,00b4bae9-7f39-35cc-a5a1-f547e336360e,Joanna347 Heaney114,F,GENERAL PRACTICE,708 CHURCH ST,EVANSTON,IL,60201-3840,42.046391,-87.694352,52
f05bb368-3327-33a2-b5e8-3118ca424df0,2c73424f-5909-3eea-9266-866a09825e6f,Natalya468 Donnelly343,F,GENERAL PRACTICE,610 S MAPLE AVE,OAK PARK,IL,60304-2808,41.887166,-87.78994200000001,36
5e4fc977-caba-32b8-b9f3-b4e74c66d377,386de782-584e-3a77-b2d4-a9800eb7cbf8,Shaneka79 Hauck852,F,GENERAL PRACTICE,4101 1ST AVE,LYONS,IL,60534-1028,41.812184,-87.818589,49
14fa827f-4036-3158-8754-c2004266d52d,1151db59-1f24-3b93-9256-0ed2205e58e6,Kaitlyn96 Johns824,F,GENERAL PRACTICE,3450 W MAPLE ST,EVERGREEN PARK,IL,60805-3043,41.721278999999996,-87.70133,48
7f7b3eeb-1b8d-39bc-9c72-37f818ebc099,501b8273-cfb5-31c5-bf07-302ddb5ab50d,Franklin857 Runolfsdottir785,M,GENERAL PRACTICE,8735 S MERRION LN,HOMETOWN,IL,60456-1133,41.731248,-87.731134,245
09317338-0824-3f2e-8504-b4f5a89c7314,a572324b-bce0-3710-82df-748c90d2565f,Eldridge510 Rolfson709,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,36
b644e05a-d01f-37b8-8169-12a0707bae9e,c0989f3b-a61f-302d-b57b-e6f86c53167b,Ulysses632 Schulist381,M,GENERAL PRACTICE,2800 W 95TH ST,EVERGREEN,IL,60805-2701,41.721279,-87.70133,33
c814911e-33dd-3fc4-b8bd-7588ba06e63b,37b3479a-fded-37ba-a1ea-0daa3d46c9af,Gayle448 Fay398,M,GENERAL PRACTICE,205 S NORTHWEST HWY 130,PARK RIDGE,IL,60068-5802,42.011762,-87.843434,26
c74f021d-dd01-38fb-a0eb-2ed8fa082ba8,429c7aae-f998-3de9-b25a-ea94427e700d,Jesús825 Vega377,M,GENERAL PRACTICE,3249 OAK PARK AVE,BERWYN,IL,60402-3429,41.843332000000004,-87.790924,49
7c6ff685-7374-36b0-bf9d-bd078fe6ed0b,754adc7f-4bcd-38dc-9867-9ff096208be6,Norberto865 Schinner682,M,GENERAL PRACTICE,6933 N LINCOLN AVE,LINCOLNWOOD,IL,60712-2605,42.005429,-87.732959,194
fd08335e-98b8-31ef-95cb-5d2f158d0a18,f7c0689c-4539-3dca-9bc2-16358156ec1e,Rheba182 Wiza601,F,GENERAL PRACTICE,365 E N AVE,NORTHLAKE,IL,60164-2628,41.914317,-87.90547099999999,72
c202f552-6c00-3cc8-b40b-883e44b38169,5cf0b14b-d099-3425-ba0d-a747a1628f68,Marisol435 Enríquez603,F,GENERAL PRACTICE,333 N CANAL ST,CHICAGO,IL,60606-1539,41.979738,-87.92843,41
986f4411-22a1-33a2-80a8-f970fafcd0a5,4c0c1e89-9fa6-303c-a2f8-b08f51204d32,Merrie964 Cummings51,F,GENERAL PRACTICE,4800 W 129TH ST,ALSIP,IL,60803-3016,41.670289000000004,-87.735893,53
430ed11c-e3db-3a58-bda2-afc4ea813125,08ebfb20-7e9b-3b8e-9555-4a8c619b6ab0,Elodia940 Hagenes547,F,GENERAL PRACTICE,1111 E 8TH ST,CHICAGO,IL,60619-7038,41.979738,-87.92843,27
ee10b029-8d25-3f68-b904-d5ed1b9a9254,def90384-a2ec-395e-b6fd-ae66b46d3a19,Van763 Kub800,M,GENERAL PRACTICE,7124 W 83RD ST,BRIDGEVIEW,IL,60455-4034,41.740183,-87.806649,32
